match_id,team,elo_pre,elo_post,tournament_type
3322,Mongolia,1419.18,1392.63,FIFA World Cup qualification
3323,Liechtenstein,1357.72,1349.96,FIFA World Cup qualification
3323,Armenia,1540.64,1541.08,FIFA World Cup qualification
3324,Romania,1737.78,1737.21,FIFA World Cup qualification
3324,North Macedonia,1611.27,1601.5,FIFA World Cup qualification
3326,Gabon,1499.1,1531.36,African Cup of Nations qualification
3326,DR Congo,1590.68,1571.82,African Cup of Nations qualification
3325,South Africa,1557.78,1560.82,African Cup of Nations qualification
3325,Ghana,1629.08,1626.04,African Cup of Nations qualification
3328,Kenya,1474.68,1481.22,African Cup of Nations qualification
3328,Egypt,1636.91,1630.38,African Cup of Nations qualification
3329,Botswana,1389.92,1381.6,African Cup of Nations qualification
3329,Zimbabwe,1556.5,1557.31,African Cup of Nations qualification
3330,Zambia,1473.4,1482.45,African Cup of Nations qualification
3330,Algeria,1715.98,1706.93,African Cup of Nations qualification
3331,Equatorial Guinea,1440.85,1445.75,African Cup of Nations qualification
3331,Tanzania,1423.96,1409.69,African Cup of Nations qualification
3332,Hungary,1706.64,1712.88,FIFA World Cup qualification
3332,Poland,1860.45,1854.21,FIFA World Cup qualification
3327,Libya,1482.32,1474.24,African Cup of Nations qualification
3327,Tunisia,1655.79,1679.02,African Cup of Nations qualification
3354,Mauritania,1484.52,1492.36,African Cup of Nations qualification
3354,Morocco,1685.8,1677.97,African Cup of Nations qualification
3355,Cape Verde,1469.62,1496.32,African Cup of Nations qualification
3355,Cameroon,1623.89,1602.64,African Cup of Nations qualification
3353,Burundi,1476.19,1475.27,African Cup of Nations qualification
3353,Central African Republic,1454.93,1455.85,African Cup of Nations qualification
3350,Congo,1499.49,1509.03,African Cup of Nations qualification
3350,Senegal,1760.79,1751.25,African Cup of Nations qualification
3351,Niger,1413.24,1405.14,African Cup of Nations qualification
3351,Ivory Coast,1585.94,1609.18,African Cup of Nations qualification
3352,Eswatini,1364.5,1352.61,African Cup of Nations qualification
3352,Guinea-Bissau,1437.51,1453.5,African Cup of Nations qualification
3366,Serbia,1775.87,1783.15,FIFA World Cup qualification
3366,Portugal,1959.93,1952.65,FIFA World Cup qualification
3373,Belarus,1531.22,1547.79,FIFA World Cup qualification
3373,Estonia,1507.31,1493.34,FIFA World Cup qualification
3372,United States Virgin Islands,1368.89,1361.44,FIFA World Cup qualification
3372,Antigua and Barbuda,1561.23,1584.25,FIFA World Cup qualification
3371,Aruba,1476.17,1467.55,FIFA World Cup qualification
3371,Suriname,1634.07,1675.58,FIFA World Cup qualification
3370,British Virgin Islands,1293.88,1292.53,FIFA World Cup qualification
3370,Guatemala,1824.51,1850.67,FIFA World Cup qualification
3369,Anguilla,1345.98,1332.36,FIFA World Cup qualification
3369,Dominican Republic,1558.78,1600.22,FIFA World Cup qualification
3368,Bahamas,1492.86,1474.07,FIFA World Cup qualification
3368,Saint Kitts and Nevis,1629.29,1660.16,FIFA World Cup qualification
3367,Republic of Ireland,1689.05,1666.4,FIFA World Cup qualification
3367,Luxembourg,1493.43,1505.18,FIFA World Cup qualification
3365,Turks and Caicos Islands,1461.41,1443.37,FIFA World Cup qualification
3365,Nicaragua,1607.95,1653.81,FIFA World Cup qualification
3360,Croatia,1807.45,1801.62,FIFA World Cup qualification
3360,Cyprus,1550.06,1544.5,FIFA World Cup qualification
3363,Netherlands,1899.81,1899.27,FIFA World Cup qualification
3363,Latvia,1450.48,1448.38,FIFA World Cup qualification
3362,Norway,1771.99,1758.9,FIFA World Cup qualification
3362,Turkey,1816.32,1841.86,FIFA World Cup qualification
3361,Russia,1907.09,1903.11,FIFA World Cup qualification
3361,Slovenia,1700.88,1693.86,FIFA World Cup qualification
3359,Slovakia,1711.01,1700.11,FIFA World Cup qualification
3359,Malta,1390.81,1401.71,FIFA World Cup qualification
3358,Lesotho,1351.08,1353.78,African Cup of Nations qualification
3358,Sierra Leone,1414.27,1411.58,African Cup of Nations qualification
3357,Benin,1488.21,1478.86,African Cup of Nations qualification
3357,Nigeria,1625.93,1627.46,African Cup of Nations qualification
3356,Montenegro,1652.54,1663.05,FIFA World Cup qualification
3356,Gibraltar,1335.52,1331.35,FIFA World Cup qualification
3364,Czech Republic,1766.0,1778.93,FIFA World Cup qualification
3364,Belgium,2217.75,2204.82,FIFA World Cup qualification
3398,Austria,1752.19,1755.37,FIFA World Cup qualification
3398,Faroe Islands,1441.64,1437.34,FIFA World Cup qualification
3389,Kazakhstan,1506.2,1504.37,FIFA World Cup qualification
3389,France,1980.5,1994.35,FIFA World Cup qualification
3390,Bulgaria,1560.95,1558.36,FIFA World Cup qualification
3390,Italy,1970.83,1983.93,FIFA World Cup qualification
3391,Switzerland,1938.06,1927.31,FIFA World Cup qualification
3391,Lithuania,1481.82,1479.79,FIFA World Cup qualification
3392,Kosovo,1579.54,1574.25,FIFA World Cup qualification
3392,Sweden,1847.48,1870.12,FIFA World Cup qualification
3396,Cuba,1563.11,1553.88,FIFA World Cup qualification
3396,Curaçao,1704.21,1705.65,FIFA World Cup qualification
3394,Puerto Rico,1453.9,1459.82,FIFA World Cup qualification
3394,Trinidad and Tobago,1598.7,1592.79,FIFA World Cup qualification
3395,Dominica,1498.62,1489.08,FIFA World Cup qualification
3395,Panama,1631.06,1632.73,FIFA World Cup qualification
3397,Montserrat,1548.99,1555.87,FIFA World Cup qualification
3397,El Salvador,1630.15,1626.71,FIFA World Cup qualification
3387,Denmark,1910.35,1935.04,FIFA World Cup qualification
3387,Moldova,1388.2,1386.78,FIFA World Cup qualification
3393,Georgia,1579.62,1577.89,FIFA World Cup qualification
3393,Spain,2064.39,2062.8,FIFA World Cup qualification
3386,Poland,1854.21,1859.49,FIFA World Cup qualification
3386,Andorra,1344.73,1343.22,FIFA World Cup qualification
3388,Ukraine,1818.82,1812.18,FIFA World Cup qualification
3388,Finland,1653.73,1660.36,FIFA World Cup qualification
3384,Namibia,1423.98,1434.65,African Cup of Nations qualification
3384,Guinea,1517.6,1498.65,African Cup of Nations qualification
3383,Albania,1653.83,1651.18,FIFA World Cup qualification
3383,England,2059.99,2073.05,FIFA World Cup qualification
3382,Tunisia,1679.02,1674.03,African Cup of Nations qualification
3382,Equatorial Guinea,1445.75,1439.54,African Cup of Nations qualification
3381,Ghana,1626.04,1627.89,African Cup of Nations qualification
3381,São Tomé and Príncipe,1272.16,1268.7,African Cup of Nations qualification
3380,Mali,1589.12,1601.85,African Cup of Nations qualification
3380,Chad,1330.35,1324.83,African Cup of Nations qualification
3379,Sudan,1387.69,1415.37,African Cup of Nations qualification
3379,South Africa,1560.82,1538.91,African Cup of Nations qualification
3378,Romania,1737.21,1733.6,FIFA World Cup qualification
3378,Germany,2082.74,2081.02,FIFA World Cup qualification
3377,North Macedonia,1601.5,1625.45,FIFA World Cup qualification
3377,Liechtenstein,1349.96,1344.25,FIFA World Cup qualification
3376,Armenia,1541.08,1567.83,FIFA World Cup qualification
3376,Iceland,1696.37,1675.08,FIFA World Cup qualification
3375,San Marino,1283.42,1281.09,FIFA World Cup qualification
3375,Hungary,1712.88,1736.89,FIFA World Cup qualification
3374,Tanzania,1409.69,1418.86,African Cup of Nations qualification
3374,Libya,1474.24,1456.49,African Cup of Nations qualification
3385,Israel,1634.54,1639.54,FIFA World Cup qualification
3385,Scotland,1754.93,1749.93,FIFA World Cup qualification
3407,Cayman Islands,1452.11,1445.22,FIFA World Cup qualification
3407,Canada,1806.88,1869.21,FIFA World Cup qualification
3406,Burkina Faso,1582.18,1575.98,African Cup of Nations qualification
3406,South Sudan,1313.38,1308.12,African Cup of Nations qualification
3405,Malawi,1417.19,1428.64,African Cup of Nations qualification
3405,Uganda,1526.47,1506.91,African Cup of Nations qualification
3404,Angola,1415.48,1440.1,African Cup of Nations qualification
3404,Gabon,1531.36,1511.53,African Cup of Nations qualification
3403,DR Congo,1571.82,1570.51,African Cup of Nations qualification
3403,Gambia,1429.14,1419.97,African Cup of Nations qualification
3402,Togo,1435.46,1422.42,African Cup of Nations qualification
3402,Kenya,1481.22,1485.49,African Cup of Nations qualification
3401,Egypt,1630.38,1650.97,African Cup of Nations qualification
3401,Comoros,1412.59,1405.93,African Cup of Nations qualification
3400,Algeria,1706.93,1727.75,African Cup of Nations qualification
3400,Botswana,1381.6,1377.61,African Cup of Nations qualification
3399,Zimbabwe,1557.31,1539.12,African Cup of Nations qualification
3399,Zambia,1482.45,1502.5,African Cup of Nations qualification
3424,Bermuda,1642.54,1670.35,FIFA World Cup qualification
3424,Aruba,1467.55,1459.53,FIFA World Cup qualification
3425,Cyprus,1544.5,1557.89,FIFA World Cup qualification
3425,Slovenia,1693.86,1672.78,FIFA World Cup qualification
3426,Barbados,1549.11,1544.74,FIFA World Cup qualification
3426,Anguilla,1332.36,1318.97,FIFA World Cup qualification
3427,Belize,1546.65,1578.66,FIFA World Cup qualification
3427,Turks and Caicos Islands,1443.37,1422.03,FIFA World Cup qualification
3434,Guyana,1632.7,1656.33,FIFA World Cup qualification
3434,Bahamas,1474.07,1456.89,FIFA World Cup qualification
3429,Luxembourg,1505.18,1503.06,FIFA World Cup qualification
3429,Portugal,1952.65,1966.14,FIFA World Cup qualification
3423,Grenada,1578.31,1573.93,FIFA World Cup qualification
3423,United States Virgin Islands,1361.44,1354.75,FIFA World Cup qualification
3430,Wales,1782.03,1787.66,FIFA World Cup qualification
3430,Czech Republic,1778.93,1764.06,FIFA World Cup qualification
3431,Belgium,2204.82,2226.25,FIFA World Cup qualification
3431,Belarus,1547.79,1547.12,FIFA World Cup qualification
3432,Gibraltar,1331.35,1330.25,FIFA World Cup qualification
3432,Netherlands,1899.27,1954.46,FIFA World Cup qualification
3433,Montenegro,1663.05,1652.09,FIFA World Cup qualification
3433,Norway,1758.9,1761.6,FIFA World Cup qualification
3428,Saint Vincent and the Grenadines,1473.3,1489.56,FIFA World Cup qualification
3428,British Virgin Islands,1292.53,1284.7,FIFA World Cup qualification
3422,Turkey,1841.86,1829.68,FIFA World Cup qualification
3422,Latvia,1448.38,1460.56,FIFA World Cup qualification
3414,Slovakia,1700.11,1715.91,FIFA World Cup qualification
3414,Russia,1903.11,1880.23,FIFA World Cup qualification
3420,Croatia,1801.62,1809.55,FIFA World Cup qualification
3420,Malta,1401.71,1398.98,FIFA World Cup qualification
3408,Saudi Arabia,1699.98,1738.29,FIFA World Cup qualification
3408,Palestine,1693.39,1678.67,FIFA World Cup qualification
3409,Japan,1863.59,1902.38,FIFA World Cup qualification
3409,Mongolia,1392.63,1388.89,FIFA World Cup qualification
3421,Azerbaijan,1503.99,1498.98,FIFA World Cup qualification
3421,Serbia,1783.15,1781.98,FIFA World Cup qualification
3411,Morocco,1677.97,1674.13,African Cup of Nations qualification
3411,Burundi,1475.27,1468.15,African Cup of Nations qualification
3412,Nigeria,1627.46,1639.59,African Cup of Nations qualification
3412,Lesotho,1353.78,1348.63,African Cup of Nations qualification
3410,Central African Republic,1455.85,1442.42,African Cup of Nations qualification
3410,Mauritania,1492.36,1496.93,African Cup of Nations qualification
3415,Guinea-Bissau,1453.5,1483.54,African Cup of Nations qualification
3415,Congo,1509.03,1491.66,African Cup of Nations qualification
3416,Senegal,1751.25,1738.99,African Cup of Nations qualification
3416,Eswatini,1352.61,1364.86,African Cup of Nations qualification
3417,Ivory Coast,1609.18,1619.06,African Cup of Nations qualification
3417,Ethiopia,1461.84,1452.85,African Cup of Nations qualification
3418,Madagascar,1493.33,1489.61,African Cup of Nations qualification
3418,Niger,1405.14,1408.87,African Cup of Nations qualification
3419,Cameroon,1602.64,1596.67,African Cup of Nations qualification
3419,Rwanda,1456.28,1462.25,African Cup of Nations qualification
3413,Mozambique,1436.08,1423.65,African Cup of Nations qualification
3413,Cape Verde,1496.32,1500.13,African Cup of Nations qualification
3444,Ukraine,1812.18,1801.54,FIFA World Cup qualification
3444,Kazakhstan,1504.37,1515.01,FIFA World Cup qualification
3449,Austria,1755.37,1747.5,FIFA World Cup qualification
3449,Denmark,1935.04,1965.48,FIFA World Cup qualification
3448,Greece,1643.92,1641.1,FIFA World Cup qualification
3448,Georgia,1577.89,1580.7,FIFA World Cup qualification
3447,Northern Ireland,1669.19,1664.56,FIFA World Cup qualification
3447,Bulgaria,1558.36,1562.99,FIFA World Cup qualification
3446,Lithuania,1479.79,1478.23,FIFA World Cup qualification
3446,Italy,1983.93,1998.25,FIFA World Cup qualification
3445,Bosnia and Herzegovina,1720.19,1715.06,FIFA World Cup qualification
3445,France,1994.35,1993.24,FIFA World Cup qualification
3443,Scotland,1749.93,1766.46,FIFA World Cup qualification
3443,Faroe Islands,1437.34,1433.08,FIFA World Cup qualification
3435,England,2073.05,2068.79,FIFA World Cup qualification
3435,Poland,1859.49,1852.71,FIFA World Cup qualification
3441,Moldova,1386.78,1381.11,FIFA World Cup qualification
3441,Israel,1639.54,1662.2,FIFA World Cup qualification
3440,Andorra,1343.22,1340.4,FIFA World Cup qualification
3440,Hungary,1736.89,1760.37,FIFA World Cup qualification
3439,San Marino,1281.09,1277.9,FIFA World Cup qualification
3439,Albania,1651.18,1663.99,FIFA World Cup qualification
3438,Armenia,1567.83,1581.98,FIFA World Cup qualification
3438,Romania,1733.6,1711.94,FIFA World Cup qualification
3437,Germany,2081.02,2053.05,FIFA World Cup qualification
3437,North Macedonia,1625.45,1640.65,FIFA World Cup qualification
3436,Liechtenstein,1344.25,1340.36,FIFA World Cup qualification
3436,Iceland,1675.08,1697.92,FIFA World Cup qualification
3442,Spain,2062.8,2061.47,FIFA World Cup qualification
3442,Kosovo,1574.25,1572.55,FIFA World Cup qualification
3450,Japan,1902.38,1935.17,FIFA World Cup qualification
3450,Myanmar,1480.45,1478.02,FIFA World Cup qualification
3451,China,1682.06,1707.76,FIFA World Cup qualification
3451,Guam,1287.44,1284.64,FIFA World Cup qualification
3456,Cuba,1553.88,1577.03,FIFA World Cup qualification
3456,British Virgin Islands,1284.7,1279.45,FIFA World Cup qualification
3455,Montserrat,1555.87,1577.28,FIFA World Cup qualification
3455,United States Virgin Islands,1354.75,1347.58,FIFA World Cup qualification
3453,Dominica,1489.08,1505.87,FIFA World Cup qualification
3453,Anguilla,1318.97,1302.59,FIFA World Cup qualification
3452,Puerto Rico,1459.82,1506.99,FIFA World Cup qualification
3452,Bahamas,1456.89,1427.14,FIFA World Cup qualification
3454,Cayman Islands,1445.22,1416.46,FIFA World Cup qualification
3454,Aruba,1459.53,1477.08,FIFA World Cup qualification
3465,Palestine,1678.67,1693.98,FIFA World Cup qualification
3465,Singapore,1332.23,1328.63,FIFA World Cup qualification
3471,Mexico,1839.12,1835.61,CONCACAF Nations League
3471,Costa Rica,1711.79,1715.3,CONCACAF Nations League
3470,United States,1853.86,1851.06,CONCACAF Nations League
3470,Honduras,1641.89,1637.33,CONCACAF Nations League
3468,Nepal,1323.32,1355.92,FIFA World Cup qualification
3468,Taiwan,1294.71,1280.94,FIFA World Cup qualification
3467,Iran,1785.96,1788.76,FIFA World Cup qualification
3467,Hong Kong,1463.43,1459.37,FIFA World Cup qualification
3466,Bahrain,1551.24,1588.16,FIFA World Cup qualification
3466,Cambodia,1338.54,1331.73,FIFA World Cup qualification
3464,Peru,1689.72,1677.73,FIFA World Cup qualification
3464,Colombia,1760.47,1785.43,FIFA World Cup qualification
3469,Bangladesh,1243.51,1249.7,FIFA World Cup qualification
3469,Afghanistan,1395.98,1389.79,FIFA World Cup qualification
3462,Bolivia,1518.84,1542.23,FIFA World Cup qualification
3462,Venezuela,1612.73,1593.77,FIFA World Cup qualification
3461,Uruguay,1796.23,1789.91,FIFA World Cup qualification
3461,Paraguay,1639.95,1646.28,FIFA World Cup qualification
3460,Argentina,1759.64,1758.03,FIFA World Cup qualification
3460,Chile,1722.28,1723.89,FIFA World Cup qualification
3459,Kuwait,1623.0,1614.94,FIFA World Cup qualification
3459,Australia,1796.86,1820.08,FIFA World Cup qualification
3463,United Arab Emirates,1621.23,1644.0,FIFA World Cup qualification
3463,Malaysia,1446.59,1438.55,FIFA World Cup qualification
3458,Qatar,1697.58,1692.88,FIFA World Cup qualification
3458,India,1472.17,1465.73,FIFA World Cup qualification
3457,Thailand,1495.86,1488.82,FIFA World Cup qualification
3457,Indonesia,1319.03,1333.1,FIFA World Cup qualification
3479,Guatemala,1850.67,1885.8,FIFA World Cup qualification
3479,Saint Vincent and the Grenadines,1489.56,1486.22,FIFA World Cup qualification
3478,Maldives,1395.9,1390.45,FIFA World Cup qualification
3478,Syria,1657.23,1687.48,FIFA World Cup qualification
3477,Antigua and Barbuda,1584.25,1589.5,FIFA World Cup qualification
3477,Grenada,1573.93,1559.38,FIFA World Cup qualification
3476,Suriname,1675.58,1718.59,FIFA World Cup qualification
3476,Bermuda,1670.35,1655.58,FIFA World Cup qualification
3474,Nicaragua,1653.81,1675.83,FIFA World Cup qualification
3474,Belize,1578.66,1566.86,FIFA World Cup qualification
3473,Saint Kitts and Nevis,1660.16,1686.51,FIFA World Cup qualification
3473,Guyana,1656.33,1641.49,FIFA World Cup qualification
3472,Brazil,1981.81,1986.26,FIFA World Cup qualification
3472,Ecuador,1707.96,1702.82,FIFA World Cup qualification
3475,Dominican Republic,1600.22,1597.85,FIFA World Cup qualification
3475,Barbados,1544.74,1547.11,FIFA World Cup qualification
3486,South Korea,1744.15,1765.26,FIFA World Cup qualification
3486,Turkmenistan,1426.13,1421.99,FIFA World Cup qualification
3488,Aruba,1477.08,1474.24,FIFA World Cup qualification
3488,Canada,1869.21,1917.97,FIFA World Cup qualification
3487,Lebanon,1633.49,1625.79,FIFA World Cup qualification
3487,Sri Lanka,1314.89,1306.63,FIFA World Cup qualification
3485,United States Virgin Islands,1347.58,1342.57,FIFA World Cup qualification
3485,El Salvador,1626.71,1673.17,FIFA World Cup qualification
3480,Panama,1632.73,1675.48,FIFA World Cup qualification
